Date,XLRE,PLD,BMO,XLK,LRCX,^GSPC,SLF,AMT,XLF,SHY,AMAT
2017-09-26,24.198999404907227,50.24563980102539,53.58552169799805,26.681861877441406,15.061052322387695,2496.840087890625,28.57560157775879,108.95246887207031,21.619449615478516,70.32144165039062,41.80935287475586
2017-09-27,23.9964656829834,49.65366744995117,53.485595703125,26.95309829711914,15.945486068725586,2507.0400390625,28.829120635986328,107.61071014404297,21.88341522216797,70.31309509277344,44.46796417236328
2017-09-28,24.168991088867188,50.158809661865234,53.956661224365234,26.98527717590332,16.16147804260254,2510.06005859375,28.894317626953125,109.2319564819336,21.917476654052734,70.32144165039062,46.08860397338867
2017-09-29,24.18399429321289,50.08776092529297,54.035160064697266,27.16916275024414,16.447694778442383,2519.360107421875,28.843610763549805,109.69743347167969,22.019651412963867,70.30476379394531,47.427024841308594
2017-10-02,24.093978881835938,50.19038009643555,54.39200973510742,27.21053695678711,16.528587341308594,2529.1201171875,28.916048049926758,109.03931427001953,22.206985473632812,70.35724639892578,47.41792297363281
2017-10-03,24.08648109436035,50.269309997558594,55.055782318115234,27.274904251098633,16.43258285522461,2534.580078125,28.945016860961914,109.68141174316406,22.283618927001953,70.31562805175781,47.199398040771484
2017-10-04,24.2965145111084,50.5771369934082,55.14139938354492,27.25650978088379,16.44591522216797,2537.739990234375,28.894317626953125,111.43108367919922,22.181440353393555,70.44892883300781,46.98087692260742
2017-10-05,24.371524810791016,50.963890075683594,54.95584487915039,27.518543243408203,16.250368118286133,2552.070068359375,28.843610763549805,111.76007843017578,22.411346435546875,70.29894256591797,46.826107025146484
2017-10-06,24.30401611328125,50.924407958984375,54.884490966796875,27.55992317199707,16.429027557373047,2549.330078125,28.829120635986328,111.6477279663086,22.4368896484375,70.27396392822266,47.70928192138672
2017-10-09,24.35652732849121,51.169090270996094,54.670372009277344,27.62887954711914,16.413921356201172,2544.72998046875,28.858095169067383,110.70872497558594,22.351734161376953,70.27396392822266,47.97331237792969
2017-10-10,24.39402961730957,51.08226776123047,55.24134063720703,27.656461715698242,16.435253143310547,2550.639892578125,29.176815032958984,110.0264892578125,22.453914642333984,70.29061889648438,47.882266998291016
2017-10-11,24.529052734375,50.908634185791016,55.73379135131836,27.74840545654297,16.549028396606445,2555.239990234375,28.894317626953125,110.70066833496094,22.411346435546875,70.28229522705078,48.46498107910156
2017-10-12,24.701581954956055,51.36640930175781,55.61246871948242,27.679443359375,16.621021270751953,2550.929931640625,28.5900821685791,112.38610076904297,22.24104118347168,70.27396392822266,48.53782272338867
2017-10-13,24.76909637451172,51.46902084350586,55.762359619140625,27.812763214111328,16.87968635559082,2553.169921875,28.705978393554688,112.33795166015625,22.249561309814453,70.31562805175781,49.111419677734375
2017-10-16,24.64906883239746,51.30326843261719,55.598182678222656,27.913896560668945,17.09834861755371,2557.639892578125,28.517642974853516,112.03296661376953,22.39431381225586,70.24894714355469,50.112953186035156
2017-10-17,24.64906883239746,50.75865936279297,55.740936279296875,27.913896560668945,17.293010711669922,2559.360107421875,28.5900821685791,111.6637954711914,22.283618927001953,70.25727081298828,50.194889068603516
2017-10-18,24.60406494140625,51.547935485839844,56.140621185302734,27.98285484313965,17.82100486755371,2561.260009765625,28.800151824951172,110.33950805664062,22.40282440185547,70.2322769165039,50.38608932495117
2017-10-19,24.589061737060547,50.94809341430664,56.26194763183594,27.900104522705078,17.86455726623535,2562.10009765625,28.908796310424805,111.06985473632812,22.41985511779785,70.27396392822266,50.37699890136719
2017-10-20,24.551551818847656,50.86126708984375,55.84085464477539,28.088586807250977,18.252103805541992,2575.2099609375,28.698726654052734,111.6156234741211,22.683820724487305,70.2322769165039,51.0689582824707
2017-10-23,24.461545944213867,50.877052307128906,55.82658004760742,27.95527458190918,18.300994873046875,2564.97998046875,28.677003860473633,111.35879516601562,22.666793823242188,70.2322769165039,51.32389831542969
2017-10-24,24.30401611328125,50.54555892944336,55.890804290771484,28.03342056274414,18.296546936035156,2569.1298828125,28.792903900146484,110.78093719482422,22.828575134277344,70.21561431884766,51.333003997802734
2017-10-25,24.244003295898438,50.53766632080078,55.469730377197266,27.88172149658203,18.05033302307129,2557.14990234375,28.52489471435547,110.21915435791016,22.69233512878418,70.19893646240234,50.349693298339844
2017-10-26,24.108983993530273,50.72708511352539,55.53395080566406,27.99665069580078,18.380107879638672,2560.39990234375,28.488685607910156,111.11801147460938,22.8200626373291,70.19893646240234,50.92327880859375
2017-10-27,24.146488189697266,51.0585823059082,55.6695556640625,28.750587463378906,18.488548278808594,2581.070068359375,28.488685607910156,111.58354187011719,22.803035736083984,70.24894714355469,51.61524963378906
2017-10-30,24.2965145111084,50.5771369934082,55.65528106689453,28.81494140625,18.32855224609375,2572.830078125,28.235151290893555,114.66545104980469,22.70936393737793,70.28229522705078,50.89598083496094
2017-10-31,24.3790283203125,50.971771240234375,55.17348098754883,28.93906021118164,18.53921127319336,2575.260009765625,28.198932647705078,115.30750274658203,22.649761199951172,70.24061584472656,51.37852478027344
2017-11-01,24.35652732849121,51.30326843261719,55.22389602661133,28.94365882873535,18.036998748779297,2579.360107421875,28.227903366088867,113.01212310791016,22.683820724487305,70.23059844970703,50.72297668457031
2017-11-02,24.566556930541992,52.045196533203125,55.73523712158203,28.957456588745117,18.383665084838867,2579.85009765625,28.380029678344727,114.32034301757812,22.896692276000977,70.24727630615234,51.223731994628906
2017-11-03,24.566556930541992,52.305660247802734,56.0089111328125,29.187314987182617,18.405879974365234,2587.840087890625,28.58284568786621,114.04747009277344,22.803035736083984,70.2055892944336,51.48777770996094
2017-11-06,24.94161605834961,52.51875305175781,56.152931213378906,29.25166893005371,18.370330810546875,2591.1298828125,28.698726654052734,120.51629638671875,22.777482986450195,70.24727630615234,51.287471771240234
2017-11-07,25.174158096313477,52.510868072509766,55.893672943115234,29.26546859741211,18.594322204589844,2590.639892578125,28.358293533325195,120.9176254272461,22.462427139282227,70.21391296386719,51.41493225097656
2017-11-08,25.3616943359375,52.660831451416016,56.08092498779297,29.426361083984375,18.77654266357422,2594.3798828125,28.12650489807129,122.57089233398438,22.351734161376953,70.2055892944336,51.824642181396484
2017-11-09,25.3616943359375,52.47140884399414,56.01609802246094,29.19190788269043,18.336549758911133,2584.6201171875,28.34380531311035,121.84862518310547,22.27510643005371,70.19720458984375,50.51356887817383
2017-11-10,25.3616943359375,52.266204833984375,55.612789154052734,29.19190788269043,18.434326171875,2582.300048828125,28.1627140045166,120.82130432128906,22.206985473632812,70.17227172851562,51.314796447753906
2017-11-13,25.43669891357422,52.93708038330078,55.504783630371094,29.18271255493164,18.597883224487305,2584.840087890625,28.198932647705078,120.41995239257812,22.24104118347168,70.16392517089844,51.92481994628906
2017-11-14,25.41419792175293,53.03179931640625,55.3895378112793,29.12295150756836,18.545434951782227,2578.8701171875,28.17720603942871,119.97855377197266,22.232528686523438,70.18054962158203,51.36941146850586
2017-11-15,25.226667404174805,51.76893615722656,55.44715118408203,28.90688133239746,18.47610092163086,2564.6201171875,28.148225784301758,119.52913665771484,22.292133331298828,70.15556335449219,50.77760696411133
2017-11-16,25.324180603027344,52.921302795410156,55.87206268310547,29.311433792114258,18.952537536621094,2585.639892578125,28.503154754638672,119.10376739501953,22.300647735595703,70.16392517089844,52.66230773925781
2017-11-17,25.174158096313477,52.32933044433594,55.8576774597168,29.12295150756836,18.708099365234375,2578.85009765625,28.503154754638672,117.07323455810547,22.27510643005371,70.12220001220703,51.433143615722656
2017-11-20,25.11414909362793,52.43982696533203,55.69202423095703,29.2332820892334,19.119647979736328,2582.139892578125,28.626306533813477,117.35415649414062,22.37727928161621,70.09715270996094,52.461997985839844
2017-11-21,25.249174118041992,53.197547912597656,55.87206268310547,29.54129409790039,19.45830535888672,2599.030029296875,28.785659790039062,117.65107727050781,22.445402145385742,70.08048248291016,53.5363655090332
2017-11-22,25.166654586791992,52.795005798339844,56.42660903930664,29.486129760742188,19.125869750976562,2597.080078125,28.705978393554688,116.62377166748047,22.334705352783203,70.13883972167969,52.60608673095703
2017-11-24,25.256669998168945,52.92918395996094,56.354610443115234,29.651620864868164,19.27341651916504,2602.419921875,28.829120635986328,118.22093200683594,22.326194763183594,70.13883972167969,52.81585693359375
2017-11-27,25.181657791137695,52.77922058105469,56.01609802246094,29.651620864868164,18.748985290527344,2601.419921875,28.698726654052734,118.96733093261719,22.30916404724121,70.13883972167969,51.93117904663086
2017-11-28,25.121646881103516,52.637149810791016,55.958473205566406,29.7481632232666,18.94542694091797,2627.0400390625,28.69581413269043,119.29637908935547,22.8881778717041,70.14720153808594,52.28687286376953
2017-11-29,25.06163787841797,52.195152282714844,55.699222564697266,29.09077262878418,17.301013946533203,2626.070068359375,28.922391891479492,117.41832733154297,23.27986717224121,70.13050842285156,48.25568389892578
2017-11-30,25.091644287109375,52.27408981323242,55.46156311035156,29.348217010498047,17.095685958862305,2647.580078125,28.900466918945312,115.5162124633789,23.433134078979492,70.08882141113281,48.12799835205078
2017-12-01,25.13665008544922,52.242515563964844,56.44102096557617,29.19650650024414,16.69391632080078,2642.219970703125,29.492507934570312,115.2593994140625,23.484228134155273,70.10468292236328,47.34365463256836
2017-12-04,24.806594848632812,52.045196533203125,56.376197814941406,28.727598190307617,16.06547737121582,2639.43994140625,29.594844818115234,111.53538513183594,23.84185791015625,70.06297302246094,45.391910552978516
2017-12-05,24.70908546447754,50.86126708984375,56.2105598449707,28.736787796020508,16.091333389282227,2629.570068359375,29.616771697998047,112.97196960449219,23.714130401611328,70.05462646484375,45.67464065551758
2017-12-06,24.7465877532959,51.08226776123047,56.664268493652344,28.920679092407227,16.421123504638672,2629.27001953125,29.50712776184082,113.80670166015625,23.628984451293945,70.0880126953125,46.52283477783203
2017-12-07,24.844104766845703,51.95047378540039,56.376197814941406,29.09996795654297,16.86055564880371,2636.97998046875,29.682552337646484,115.66067504882812,23.70561981201172,70.0963363647461,47.69934844970703
2017-12-08,24.90411376953125,52.218841552734375,56.48421096801758,29.23787498474121,16.619892120361328,2651.5,29.77756690979004,114.34445190429688,23.850360870361328,70.0963363647461,46.905879974365234
2017-12-11,24.964122772216797,51.87944030761719,56.43381118774414,29.49072265625,16.5396728515625,2659.989990234375,29.872581481933594,115.61251068115234,23.79076385498047,70.06297302246094,47.079166412353516
2017-12-12,25.076635360717773,52.22673034667969,56.498626708984375,29.481531143188477,16.18402862548828,2664.110107421875,29.836040496826172,115.17911529541016,24.029178619384766,70.06297302246094,46.03031539916992
2017-12-13,25.06913948059082,51.90311813354492,56.57784652709961,29.49072265625,16.160852432250977,2662.85009765625,29.7117862701416,115.35569763183594,23.73116111755371,70.13807678222656,46.29481506347656
2017-12-14,25.091644287109375,52.021522521972656,56.613853454589844,29.453950881958008,16.231271743774414,2652.010009765625,29.65330696105957,115.28347778320312,23.57788848876953,70.11302947998047,46.79643630981445
2017-12-15,25.171274185180664,52.4267578125,56.31858444213867,29.789859771728516,16.607412338256836,2675.81005859375,29.646005630493164,114.57714080810547,23.7900390625,70.07967376708984,47.91823959350586
2017-12-18,25.254697799682617,52.3314094543457,56.527435302734375,30.05287742614746,16.852535247802734,2690.159912109375,29.78487777709961,114.64134979248047,24.003902435302734,70.07967376708984,48.702598571777344
2017-12-19,24.77690315246582,50.36082458496094,56.570648193359375,29.868310928344727,16.588693618774414,2681.469970703125,29.624073028564453,113.85482788085938,23.9012451171875,70.04627227783203,48.30128860473633
2017-12-20,24.511470794677734,50.098609924316406,56.75789260864258,29.859081268310547,16.831138610839844,2679.25,29.63138771057129,112.51455688476562,23.858476638793945,70.05462646484375,48.602272033691406
2017-12-21,24.428043365478516,50.066837310791016,57.16839599609375,29.79909324645996,16.546804428100586,2684.570068359375,29.872581481933594,112.04904174804688,24.063783645629883,70.04961395263672,47.32541275024414
2017-12-22,24.587310791015625,50.7183952331543,57.053165435791016,29.7806396484375,16.640390396118164,2683.340087890625,29.78487777709961,112.8917236328125,23.99535369873047,70.02454376220703,47.48047637939453
2017-12-26,24.71623992919922,50.710445404052734,57.067588806152344,29.58222198486328,16.428255081176758,2680.5,29.916444778442383,113.09239196777344,23.926908493041992,70.01614379882812,46.55931091308594
2017-12-27,24.81482696533203,51.07596206665039,57.13239669799805,29.61452293395996,16.522737503051758,2682.6201171875,29.90183448791504,114.18125915527344,23.952579498291016,70.04961395263672,47.13389587402344
